shipment_id,shipment_date,origin_region,destination_region,equipment_type,weight_lbs,cubic_feet,lead_time_hours,num_carrier_bids,lane_volume,winning_bid_price
SHP-115182,2024-10-03 00:00:00,WC-3,NE-3,Sprinter Van,486.0,3.0,19.3,9.0,42,964.81
SHP-113578,2024-09-03 00:00:00,CN-1,MW-2,Sprinter Van,296.8,2.1,13.7,7.0,59,332.05
SHP-121000,2025-01-16 00:00:00,WC-3,WC-2,Small Straight,442.1,2.2,2.9,2.0,39,379.0
SHP-115283,2024-10-05 00:00:00,MW-1,WC-3,Large Straight,806.5,6.8,23.0,3.0,121,1902.12
SHP-107516,2024-05-14 00:00:00,SE-2,MW-2,Large Straight,2472.6,31.1,36.9,11.0,115,1345.55
SHP-118326,2024-11-28 00:00:00,SW-1,WC-3,Large Straight,1901.2,15.2,18.2,8.0,40,1030.41
SHP-107818,2024-05-20 00:00:00,SC-2,SE-2,Large Straight,681.1,7.2,22.8,3.0,115,584.77
SHP-115716,2024-10-12 00:00:00,NE-1,MW-2,Small Straight,1271.8,4.9,26.9,8.0,202,940.5
SHP-128429,2025-05-30 00:00:00,WC-1,MW-2,Small Straight,653.6,6.3,7.2,1.0,167,1130.1
SHP-125443,2025-04-07 00:00:00,SE-3,SC-1,Sprinter Van,451.3,3.7,23.2,6.0,79,337.78
SHP-103438,2024-03-02 00:00:00,SC-2,NE-1,Cargo Van,226.1,1.5,43.0,10.0,179,409.36
SHP-113768,2024-09-07 00:00:00,WC-2,SC-2,Large Straight,1086.5,9.4,11.4,3.0,65,1683.34
SHP-103092,2024-02-25 00:00:00,MW-1,SE-2,Large Straight,2598.8,18.7,16.8,4.0,231,1457.98
SHP-104129,2024-03-15 00:00:00,NE-1,NE-2,Large Straight,3089.4,31.9,5.3,2.0,196,1590.67
SHP-126879,2025-05-02 00:00:00,SW-1,CN-1,Large Straight,2361.6,15.6,14.6,6.0,36,2915.37
SHP-110562,2024-07-10 00:00:00,NE-1,MW-2,Sprinter Van,286.8,2.5,10.6,6.0,202,428.49
SHP-120031,2024-12-28 00:00:00,NE-2,SE-2,Large Straight,985.5,5.5,11.5,4.0,102,1511.82
SHP-117016,2024-11-04 00:00:00,SE-2,WC-2,Small Straight,868.0,5.3,7.6,7.0,70,1603.62
SHP-119572,2024-12-21 00:00:00,SC-1,MW-1,Small Straight,1572.6,14.2,13.9,5.0,318,1054.77
SHP-119751,2024-12-23 00:00:00,NE-2,MW-2,Small Straight,583.6,3.9,25.3,7.0,159,530.15
SHP-126881,2025-05-02 00:00:00,SE-1,MW-1,Cargo Van,279.6,2.7,11.4,9.0,293,406.95
SHP-105039,2024-03-31 00:00:00,SC-2,SE-3,Sprinter Van,488.9,4.5,7.1,1.0,62,574.27
SHP-103230,2024-02-27 00:00:00,MW-2,NE-2,Sprinter Van,582.4,5.7,21.8,5.0,154,462.46
SHP-112509,2024-08-16 00:00:00,SC-1,NE-2,Large Straight,998.1,9.5,6.5,4.0,212,1960.99
SHP-105474,2024-04-08 00:00:00,NE-1,WC-2,Large Straight,841.7,7.5,3.2,1.0,128,3210.3
SHP-110853,2024-07-15 00:00:00,WC-3,WC-2,Cargo Van,1483.8,10.2,6.0,4.0,39,402.2
SHP-110927,2024-07-16 00:00:00,MW-1,SC-2,Tractor Trailer,3477.6,29.7,7.9,3.0,225,2910.24
SHP-126146,2025-04-19 00:00:00,SE-1,MW-1,Tractor Trailer,2288.1,17.3,22.3,2.0,293,3290.29
SHP-114696,2024-09-23 00:00:00,NE-2,SC-2,Small Straight,1074.9,4.1,4.7,1.0,126,1859.73
SHP-127409,2025-05-12 00:00:00,SE-2,WC-2,Cargo Van,1819.0,9.0,17.1,3.0,70,1420.72
SHP-116727,2024-10-30 00:00:00,NE-1,MW-2,Large Straight,944.4,6.0,3.8,3.0,202,1704.0
SHP-101852,2024-02-02 00:00:00,SC-1,NE-3,Cargo Van,559.7,3.2,20.0,3.0,119,553.88
SHP-112876,2024-08-22 00:00:00,SW-1,WC-3,Small Straight,1824.8,18.2,13.2,8.0,40,770.81
SHP-121976,2025-02-02 00:00:00,NE-3,NE-1,Sprinter Van,448.3,10.7,10.8,1.0,133,425.45
SHP-114744,2024-09-24 00:00:00,NE-2,WC-2,Small Straight,659.2,5.7,15.5,7.0,74,1279.17
SHP-107554,2024-05-15 00:00:00,SW-1,SE-1,Large Straight,1398.3,14.9,9.2,9.0,121,1529.03
SHP-119142,2024-12-12 00:00:00,WC-1,SE-1,Cargo Van,213.5,1.3,10.9,4.0,175,859.28
SHP-118688,2024-12-04 00:00:00,MW-1,SC-1,Small Straight,1171.5,9.0,23.8,6.0,372,762.8
SHP-120424,2025-01-05 00:00:00,SC-2,WC-3,Flatbed,1836.1,21.8,9.7,3.0,66,3033.32
SHP-126546,2025-04-26 00:00:00,SC-2,NE-1,Small Straight,1317.4,8.3,14.2,8.0,179,1343.84
SHP-120350,2025-01-04 00:00:00,SE-2,WC-1,Sprinter Van,337.7,3.0,4.5,1.0,112,1270.18
SHP-106500,2024-04-26 00:00:00,NE-3,SC-2,Small Straight,3527.7,8.8,6.5,3.0,67,2668.54
SHP-110394,2024-07-06 00:00:00,NE-1,WC-3,Sprinter Van,563.1,3.8,8.6,3.0,110,1430.29
SHP-106776,2024-04-30 00:00:00,WC-2,WC-1,Flatbed,3389.0,22.4,6.5,1.0,68,1430.68
SHP-107774,2024-05-19 00:00:00,SE-2,SC-1,Large Straight,705.8,4.2,3.3,2.0,172,1024.35
SHP-113624,2024-09-04 00:00:00,MW-1,MW-2,Flatbed,2625.7,26.0,17.1,6.0,321,935.39
SHP-121416,2025-01-23 00:00:00,NE-1,MW-2,Sprinter Van,1279.2,9.9,11.6,4.0,202,808.04
SHP-112953,2024-08-23 00:00:00,SE-2,WC-2,Small Straight,999.1,6.0,2.9,3.0,70,2023.81
SHP-112834,2024-08-22 00:00:00,SE-2,SE-3,Cargo Van,221.3,1.7,18.4,4.0,54,146.94
SHP-126296,2025-04-22 00:00:00,MW-3,SC-2,Sprinter Van,352.9,2.8,9.1,11.0,47,354.78
SHP-115825,2024-10-14 00:00:00,SE-1,NE-1,Sprinter Van,156.8,1.0,6.0,4.0,278,509.42
SHP-104214,2024-03-17 00:00:00,SW-2,NE-1,Sprinter Van,518.2,3.0,35.2,11.0,61,590.82
SHP-100027,2024-01-01 00:00:00,MW-2,NE-1,Flatbed,1914.6,14.4,4.7,1.0,216,2129.81
SHP-114649,2024-09-23 00:00:00,MW-2,SC-2,Sprinter Van,880.0,7.7,13.3,4.0,139,459.97
SHP-108178,2024-05-26 00:00:00,NE-1,MW-2,Large Straight,668.6,7.6,8.9,11.0,202,908.4
SHP-124819,2025-03-27 00:00:00,MW-1,NE-2,Flatbed,1214.6,10.8,8.3,6.0,271,1421.69
SHP-111445,2024-07-26 00:00:00,SC-1,WC-1,Small Straight,1451.9,14.7,4.0,3.0,193,1718.79
SHP-114619,2024-09-22 00:00:00,MW-2,NE-1,Large Straight,1927.6,14.3,11.9,1.0,216,2072.02
SHP-108876,2024-06-08 00:00:00,NE-1,SW-2,Sprinter Van,266.2,1.7,5.5,1.0,81,1341.84
SHP-105484,2024-04-08 00:00:00,WC-1,SE-2,Sprinter Van,143.4,1.1,15.3,4.0,127,203.4800890660135
SHP-121796,2025-01-30 00:00:00,NE-1,WC-2,Large Straight,981.4,9.1,3.6,4.0,128,2795.7
SHP-103241,2024-02-28 00:00:00,MW-1,WC-2,Small Straight,1671.6,16.2,21.0,5.0,177,1268.77
SHP-105265,2024-04-04 00:00:00,MW-2,NE-1,Reefer,1646.6,9.4,17.6,3.0,216,1917.24
SHP-125792,2025-04-13 00:00:00,SE-3,SW-1,Small Straight,1827.7,12.9,4.3,6.0,50,2080.38
SHP-107197,2024-05-08 00:00:00,WC-3,NE-1,Large Straight,1216.4,14.2,14.8,1.0,95,2397.91
SHP-112268,2024-08-11 00:00:00,SW-1,SC-2,Small Straight,827.4,8.4,13.2,2.0,106,535.94
SHP-102744,2024-02-19 00:00:00,SW-1,SC-1,Large Straight,2705.1,9.2,15.5,5.0,145,1152.72
SHP-330002,2025-03-05 00:00:00,SE-1,SE-1,Sprinter Van,87.5,4.4,2.0,1.0,3,196.87
SHP-121415,2025-01-23 00:00:00,SE-3,WC-2,Sprinter Van,415.8,4.0,3.9,2.0,42,1189.77
SHP-113347,2024-08-31 00:00:00,NE-3,SW-1,Small Straight,822.5,6.8,13.3,5.0,56,1352.91
SHP-111782,2024-08-02 00:00:00,WC-1,SW-1,Sprinter Van,302.4,2.3,19.4,8.0,98,307.41
SHP-103174,2024-02-26 00:00:00,NE-1,SC-1,Small Straight,1509.6,10.8,23.4,4.0,274,1287.71
SHP-109290,2024-06-17 00:00:00,MW-2,SE-3,Small Straight,780.6,7.8,18.9,6.0,79,702.86
SHP-128010,2025-05-23 00:00:00,SE-3,SE-2,Large Straight,1486.5,10.9,10.5,6.0,53,611.47
SHP-110450,2024-07-07 00:00:00,WC-2,WC-3,Sprinter Van,343.7,2.9,7.6,2.0,47,362.63
SHP-128889,2025-06-08 00:00:00,NE-3,SE-2,Sprinter Van,526.3,4.7,22.8,4.0,66,590.48
SHP-116116,2024-10-19 00:00:00,SC-2,WC-1,Sprinter Van,330.5,2.3,2.9,6.0,120,1253.47
SHP-101736,2024-01-31 00:00:00,MW-1,SW-1,Small Straight,617.2,4.5,7.7,2.0,199,816.08
SHP-121542,2025-01-25 00:00:00,SC-1,SE-3,Large Straight,1030.1,10.0,14.9,3.0,93,942.93
SHP-103583,2024-03-05 00:00:00,SC-1,WC-3,Cargo Van,243.3,2.9,6.6,8.0,108,455.71
SHP-105572,2024-04-09 00:00:00,SC-1,WC-3,Cargo Van,615.0,4.7,7.1,1.0,108,738.24
SHP-103113,2024-02-25 00:00:00,NE-1,SW-1,Sprinter Van,432.6,3.0,21.1,4.0,166,816.92
SHP-102641,2024-02-17 00:00:00,NE-2,SE-1,Sprinter Van,1366.6,11.9,9.7,6.0,161,940.15
SHP-106396,2024-04-24 00:00:00,MW-2,MW-1,Small Straight,1676.2,14.3,7.8,1.0,274,586.13
SHP-300014,2025-01-10 00:00:00,MW-1,MW-2,Cargo Van,2340.5,17.1,46.9,4.0,67,0.01
SHP-104264,2024-03-18 00:00:00,SW-2,SC-1,Small Straight,1703.7,18.0,16.6,6.0,74,742.32
SHP-123786,2025-03-08 00:00:00,WC-1,MW-2,Cargo Van,602.8,5.6,6.1,4.0,167,709.6
SHP-127024,2025-05-05 00:00:00,NE-1,MW-2,Tractor Trailer,2445.5,20.3,7.7,3.0,202,2892.72
SHP-122751,2025-02-16 00:00:00,SC-2,WC-3,Large Straight,1286.4,9.1,22.4,8.0,66,1169.33
SHP-107058,2024-05-06 00:00:00,SC-2,MW-1,Large Straight,573.2,5.0,6.4,2.0,193,680.8
SHP-118954,2024-12-09 00:00:00,SE-1,WC-2,Cargo Van,238.1,1.4,5.9,4.0,108,964.47
SHP-109031,2024-06-12 00:00:00,WC-1,SE-2,Large Straight,1312.8,9.0,19.4,2.0,127,2213.72
SHP-106055,2024-04-18 00:00:00,MW-2,SE-1,Sprinter Van,555.6,5.7,39.0,11.0,173,413.12
SHP-101753,2024-02-01 00:00:00,SE-1,SE-1,Sprinter Van,983.7,8.4,2.6,4.0,11,332.83
SHP-106063,2024-04-18 00:00:00,MW-3,WC-1,Cargo Van,426.3,4.3,7.4,2.0,52,684.84
SHP-124820,2025-03-27 00:00:00,SE-3,SE-1,Small Straight,1495.1,13.6,22.0,4.0,87,386.03
SHP-100371,2024-01-07 00:00:00,NE-1,MW-3,Sprinter Van,408.2,3.5,47.1,4.0,82,409.74
SHP-122163,2025-02-06 00:00:00,MW-2,SC-2,Small Straight,1272.3,10.9,20.4,4.0,139,667.88
SHP-102115,2024-02-07 00:00:00,NE-2,CN-1,Large Straight,1759.9,19.7,18.9,5.0,42,952.31
SHP-117852,2024-11-19 00:00:00,SW-1,SC-2,Cargo Van,404.3,3.5,7.3,5.0,106,426.36
SHP-120647,2025-01-09 00:00:00,SE-2,SE-1,Large Straight,2369.3,21.6,3.9,3.0,136,998.11
SHP-111482,2024-07-26 00:00:00,MW-2,SC-1,Small Straight,870.3,6.8,3.7,4.0,227,1078.51
SHP-111900,2024-08-04 00:00:00,NE-1,CN-2,Sprinter Van,136.8,1.0,4.9,4.0,71,467.12
SHP-121517,2025-01-25 00:00:00,NE-2,SE-3,Sprinter Van,200.9,1.3,4.8,1.0,59,581.03
SHP-118486,2024-12-01 00:00:00,NE-3,SE-2,Large Straight,1180.2,13.8,17.3,3.0,66,1259.35
SHP-420007,2024-06-25 00:00:00,MW-1,SE-1,Small Straight,2698.5,22.0,19.3,1.0,189,1250.0
SHP-120030,2024-12-28 00:00:00,WC-3,WC-1,Sprinter Van,430.3,3.6,12.2,4.0,71,345.91
SHP-105234,2024-04-03 00:00:00,MW-2,NE-1,Large Straight,1737.8,18.8,3.9,4.0,216,2204.1
SHP-113430,2024-09-01 00:00:00,NE-2,SW-2,Large Straight,1223.1,7.2,10.6,1.0,53,2786.17
SHP-129471,2025-06-19 00:00:00,WC-3,WC-1,Small Straight,2870.2,23.6,22.1,6.0,71,684.66
SHP-400008,2024-07-01 00:00:00,MW-1,WC-1,Small Straight,3000.0,30.0,12.0,10.0,100,1500.0
SHP-123347,2025-02-28 00:00:00,SE-1,SE-2,Small Straight,1330.3,12.7,22.6,5.0,171,435.48
SHP-122257,2025-02-08 00:00:00,MW-1,SE-1,Cargo Van,550.7,4.2,3.0,5.0,348,675.62
SHP-129698,2025-06-23 00:00:00,SC-2,NE-2,Large Straight,1022.0,7.1,10.0,8.0,118,1798.7
SHP-104416,2024-03-20 00:00:00,MW-1,SC-2,Large Straight,1323.5,13.8,6.5,5.0,225,890.52
SHP-101414,2024-01-26 00:00:00,MW-2,SC-1,Large Straight,818.4,8.2,16.8,6.0,227,726.34
SHP-113480,2024-09-02 00:00:00,WC-1,SE-1,Sprinter Van,261.1,2.0,36.1,11.0,175,596.86
SHP-108102,2024-05-25 00:00:00,MW-1,NE-3,Small Straight,598.0,6.1,16.3,4.0,159,709.83
SHP-129659,2025-06-23 00:00:00,SW-2,SE-1,Sprinter Van,602.6,2.9,8.5,4.0,61,793.27
SHP-330009,2024-07-10 00:00:00,WC-1,WC-1,Sprinter Van,136.5,1.3,3.8,1.0,3,180.52
SHP-119397,2024-12-17 00:00:00,WC-3,CN-2,Small Straight,499.3,2.3,4.2,4.0,20,1090.26
SHP-116744,2024-10-30 00:00:00,SE-1,SC-1,Large Straight,662.4,7.6,11.4,7.0,220,1004.45
SHP-124574,2025-03-22 00:00:00,SW-1,SE-3,Small Straight,1506.5,11.4,42.9,4.0,45,1027.13
SHP-113787,2024-09-07 00:00:00,NE-1,SC-2,Large Straight,1557.7,12.5,11.9,4.0,189,2169.03
SHP-115573,2024-10-10 00:00:00,NE-3,WC-1,Cargo Van,213.3,1.3,14.3,7.0,87,694.25
SHP-300013,2025-01-10 00:00:00,SE-1,MW-2,Small Straight,847.6,13.6,15.3,7.0,153,0.1
SHP-118960,2024-12-09 00:00:00,SW-1,WC-1,Sprinter Van,716.6,4.9,6.0,1.0,109,774.35
SHP-126578,2025-04-26 00:00:00,WC-2,WC-1,Large Straight,727.8,5.3,12.9,5.0,68,481.65
SHP-200111,2024-01-31 00:00:00,CN-1,NE-3,Sprinter Van,125.9,1.2,20.3,3.0,35,255.35
SHP-104768,2024-03-26 00:00:00,WC-1,SW-1,Cargo Van,174.8,1.0,24.0,10.0,98,182.82
SHP-118459,2024-11-30 00:00:00,MW-2,MW-1,Small Straight,2220.4,20.1,12.9,5.0,274,739.02
SHP-109331,2024-06-18 00:00:00,WC-2,SW-2,Sprinter Van,240.7,2.0,3.0,1.0,34,538.48
SHP-113120,2024-08-27 00:00:00,SW-2,SC-1,Small Straight,1081.1,5.2,47.8,10.0,74,404.14
SHP-125810,2025-04-13 00:00:00,WC-1,NE-1,Large Straight,1423.8,15.2,16.3,8.0,198,2597.99
SHP-110265,2024-07-04 00:00:00,NE-1,SC-2,Cargo Van,189.5,2.1,12.4,5.0,189,459.36
SHP-102039,2024-02-06 00:00:00,SE-1,SC-1,Cargo Van,171.8,1.3,3.5,4.0,220,358.05
SHP-128298,2025-05-28 00:00:00,NE-2,WC-2,Cargo Van,3000.0,17.6,30.9,7.0,74,1524.48
SHP-101560,2024-01-29 00:00:00,SE-3,SW-1,Small Straight,1235.5,12.6,6.1,1.0,50,1201.74
SHP-117121,2024-11-06 00:00:00,MW-2,SE-1,Small Straight,882.0,4.3,2.3,1.0,173,1471.93
SHP-113901,2024-09-09 00:00:00,SC-1,SW-1,Sprinter Van,297.7,2.8,6.6,2.0,152,406.53
SHP-129754,2025-06-25 00:00:00,WC-3,SE-1,Small Straight,3353.4,18.2,22.9,1.0,91,2743.92
SHP-118834,2024-12-07 00:00:00,MW-2,NE-3,Cargo Van,361.6,3.4,41.1,7.0,87,420.56
SHP-103441,2024-03-02 00:00:00,MW-2,WC-3,Cargo Van,426.3,3.7,30.8,6.0,87,549.2
SHP-123233,2025-02-26 00:00:00,SE-3,SC-2,Sprinter Van,477.4,3.2,4.2,2.0,50,534.06
SHP-128638,2025-06-04 00:00:00,SC-1,SC-2,Small Straight,1463.0,8.0,12.2,2.0,168,497.59
SHP-108054,2024-05-24 00:00:00,SC-1,MW-1,Small Straight,969.8,8.9,2.3,5.0,318,983.68
SHP-125351,2025-04-05 00:00:00,SC-2,MW-2,Sprinter Van,158.4,1.7,17.7,6.0,109,316.53
SHP-124491,2025-03-21 00:00:00,NE-1,NE-2,Cargo Van,403.0,3.3,5.4,2.0,196,352.07
SHP-127946,2025-05-22 00:00:00,WC-2,SC-1,Sprinter Van,358.1,2.1,5.8,2.0,117,983.49
SHP-116443,2024-10-25 00:00:00,WC-1,SW-2,Sprinter Van,121.5,1.3,20.9,6.0,52,343.45
SHP-128248,2025-05-27 00:00:00,MW-2,NE-1,Sprinter Van,172.2,1.5,4.5,1.0,216,605.75
SHP-107177,2024-05-08 00:00:00,WC-3,MW-1,Cargo Van,2034.6,17.7,12.0,5.0,121,1116.54
SHP-123468,2025-03-02 00:00:00,SC-1,SE-3,Small Straight,954.1,7.6,5.5,2.0,93,1079.98
SHP-102572,2024-02-16 00:00:00,SE-2,SE-1,Large Straight,441.7,3.8,20.7,5.0,136,269.91
SHP-109679,2024-06-23 00:00:00,SE-2,SC-2,Sprinter Van,1544.5,19.9,6.0,6.0,104,952.35
SHP-107043,2024-05-06 00:00:00,NE-2,SE-1,Small Straight,1121.1,9.9,13.7,1.0,161,782.49
SHP-108620,2024-06-04 00:00:00,CN-2,NE-2,Small Straight,1960.0,13.5,19.6,3.0,33,982.01
SHP-102776,2024-02-19 00:00:00,NE-1,SC-1,Small Straight,810.3,4.1,10.4,2.0,274,1068.3
SHP-104535,2024-03-22 00:00:00,MW-3,NE-1,Small Straight,1053.4,7.4,14.3,5.0,60,765.93
SHP-114833,2024-09-26 00:00:00,MW-1,SW-1,Small Straight,1606.2,13.7,3.6,4.0,199,1296.97
SHP-100333,2024-01-06 00:00:00,NE-2,SE-2,Sprinter Van,130.1,1.1,39.5,7.0,102,259.84
SHP-106546,2024-04-27 00:00:00,MW-2,NE-2,Large Straight,773.8,6.4,33.3,3.0,154,994.27
SHP-118894,2024-12-08 00:00:00,SE-2,SW-1,Small Straight,1299.3,11.1,10.9,3.0,87,1886.19
SHP-128472,2025-05-31 00:00:00,WC-1,MW-1,Small Straight,3002.1,26.8,8.8,8.0,250,2713.49
SHP-100985,2024-01-19 00:00:00,MW-2,SC-1,Flatbed,1478.6,13.2,7.0,6.0,227,1498.48
SHP-128096,2025-05-24 00:00:00,SE-1,NE-1,Sprinter Van,533.7,3.9,4.2,4.0,278,851.74
SHP-125143,2025-04-02 00:00:00,SC-1,NE-1,Sprinter Van,249.3,2.3,7.5,6.0,274,650.19
SHP-126870,2025-05-02 00:00:00,MW-1,CN-2,Small Straight,2937.8,21.6,2.5,2.0,74,1891.18
SHP-110802,2024-07-14 00:00:00,NE-1,MW-3,Small Straight,476.1,3.2,3.6,4.0,82,1054.55
SHP-122579,2025-02-13 00:00:00,MW-2,NE-3,Small Straight,1115.5,8.7,9.7,6.0,87,895.93
SHP-102244,2024-02-10 00:00:00,SC-1,WC-2,Small Straight,1899.7,14.7,2.8,2.0,104,602.439107255017
SHP-122284,2025-02-08 00:00:00,SC-1,NE-3,Sprinter Van,350.3,3.2,11.4,3.0,119,756.19
SHP-124339,2025-03-18 00:00:00,SW-1,NE-1,Sprinter Van,416.9,4.9,23.4,5.0,130,660.04
SHP-106136,2024-04-20 00:00:00,MW-1,SE-1,Cargo Van,1182.0,11.2,7.8,4.0,348,867.86
SHP-115135,2024-10-02 00:00:00,NE-2,MW-2,Small Straight,1670.4,14.6,33.7,11.0,159,849.8
SHP-127897,2025-05-21 00:00:00,SE-2,MW-1,Small Straight,2705.0,10.8,31.0,7.0,237,911.43
SHP-106846,2024-05-02 00:00:00,MW-1,CN-1,Small Straight,1027.1,8.8,7.3,3.0,88,728.78
SHP-107782,2024-05-19 00:00:00,SC-1,SC-2,Flatbed,2033.7,16.5,19.3,6.0,168,772.45
SHP-107081,2024-05-06 00:00:00,WC-2,SW-2,Sprinter Van,227.9,2.2,2.1,2.0,34,519.49
SHP-111291,2024-07-23 00:00:00,SE-2,MW-3,Cargo Van,476.8,4.3,7.2,4.0,45,430.47
SHP-123508,2025-03-03 00:00:00,MW-2,NE-1,Small Straight,524.3,4.7,4.0,3.0,216,650.98
SHP-119916,2024-12-27 00:00:00,SE-2,WC-3,Large Straight,1032.3,8.5,18.3,9.0,55,1954.18
SHP-118188,2024-11-25 00:00:00,NE-3,CN-2,Small Straight,420.1,5.8,4.9,4.0,20,1266.55
SHP-120204,2025-01-01 00:00:00,SC-1,NE-1,Flatbed,1953.6,17.5,14.2,3.0,274,2135.24
SHP-126137,2025-04-19 00:00:00,SW-1,WC-1,Large Straight,2708.3,22.7,3.3,2.0,109,2348.92
SHP-120134,2024-12-30 00:00:00,NE-1,MW-2,Small Straight,1718.7,23.2,17.1,7.0,202,947.71
SHP-101570,2024-01-29 00:00:00,MW-3,NE-1,Sprinter Van,75.9,1.0,22.7,5.0,60,293.02
SHP-106473,2024-04-26 00:00:00,CN-1,MW-1,Cargo Van,481.9,2.8,10.5,7.0,95,347.64
SHP-106142,2024-04-20 00:00:00,NE-2,SW-2,Sprinter Van,1080.2,10.9,3.8,1.0,53,2300.58
SHP-117992,2024-11-22 00:00:00,NE-1,SE-1,Cargo Van,537.0,4.5,9.8,5.0,262,619.4
SHP-118964,2024-12-09 00:00:00,MW-1,MW-1,Reefer,1190.7,5.8,7.8,3.0,9,989.84
SHP-101480,2024-01-27 00:00:00,SC-1,NE-2,Large Straight,908.5,10.4,20.0,3.0,212,1204.85
SHP-115281,2024-10-05 00:00:00,SC-1,WC-1,Small Straight,901.0,9.0,8.5,7.0,193,1434.92
SHP-123529,2025-03-04 00:00:00,SW-2,MW-1,Tractor Trailer,3502.7,23.3,11.5,1.0,100,3442.83
SHP-114800,2024-09-25 00:00:00,CN-1,SW-2,Sprinter Van,427.4,3.3,14.2,3.0,17,887.36
SHP-129396,2025-06-18 00:00:00,MW-1,MW-2,Small Straight,1637.0,9.6,19.7,5.0,321,549.61
SHP-105501,2024-04-08 00:00:00,NE-1,NE-3,Large Straight,274.5,2.3,11.5,7.0,110,346.76
SHP-129605,2025-06-22 00:00:00,SC-1,MW-1,Cargo Van,152.4,1.7,17.5,6.0,318,275.75
SHP-117380,2024-11-10 00:00:00,WC-1,MW-3,Sprinter Van,571.4,3.7,7.6,1.0,47,1395.92
SHP-117745,2024-11-17 00:00:00,NE-1,SE-1,Small Straight,3074.0,17.8,10.4,8.0,262,1784.82
SHP-102663,2024-02-17 00:00:00,WC-1,MW-1,Small Straight,1865.0,13.5,14.7,4.0,250,1276.66
SHP-121480,2025-01-24 00:00:00,MW-1,SE-2,Cargo Van,300.6,2.9,6.4,1.0,231,442.44
SHP-106186,2024-04-20 00:00:00,WC-3,MW-2,Sprinter Van,122.9,1.6,8.6,4.0,75,702.66
SHP-102625,2024-02-16 00:00:00,CN-1,SW-1,Small Straight,758.9,3.1,5.9,3.0,37,1697.54
SHP-107366,2024-05-12 00:00:00,MW-2,NE-1,Large Straight,981.0,9.2,34.5,6.0,216,945.32
SHP-123078,2025-02-23 00:00:00,WC-2,MW-1,Cargo Van,855.8,6.6,18.3,5.0,149,764.64
SHP-127011,2025-05-04 00:00:00,SE-2,NE-3,Small Straight,2044.1,16.0,7.0,1.0,66,1281.66
SHP-127580,2025-05-15 00:00:00,SC-1,SE-3,Flatbed,3818.8,22.8,11.4,7.0,93,694.9758780663033
SHP-122108,2025-02-05 00:00:00,SW-2,NE-3,Small Straight,1254.7,6.9,6.8,4.0,31,1485.71
SHP-107438,2024-05-13 00:00:00,SE-1,WC-1,Large Straight,451.7,2.6,11.5,4.0,177,1476.05
SHP-115479,2024-10-08 00:00:00,NE-3,SC-2,Sprinter Van,194.5,2.2,5.9,2.0,67,876.92
SHP-101321,2024-01-24 00:00:00,NE-2,SE-1,Reefer,1844.2,11.9,13.1,4.0,161,1845.84
SHP-126713,2025-04-29 00:00:00,MW-1,SW-1,Sprinter Van,1148.8,11.1,13.0,7.0,199,720.99
SHP-100752,2024-01-14 00:00:00,SW-1,WC-3,Reefer,1201.5,10.6,18.6,1.0,40,1347.73
SHP-108293,2024-05-28 00:00:00,NE-3,MW-1,Large Straight,622.7,4.9,15.8,6.0,155,787.62
SHP-118427,2024-11-30 00:00:00,MW-1,MW-2,Small Straight,578.7,5.8,5.5,2.0,321,569.69
SHP-112545,2024-08-16 00:00:00,NE-2,WC-2,Small Straight,276.5,2.4,15.3,7.0,74,1165.8
SHP-117509,2024-11-13 00:00:00,SC-1,SE-2,Tractor Trailer,4329.9,25.4,12.0,10.0,177,3005.74
SHP-114721,2024-09-24 00:00:00,NE-1,CN-1,Large Straight,926.1,6.3,15.1,6.0,88,832.09
SHP-124295,2025-03-17 00:00:00,WC-2,NE-2,Flatbed,1930.6,16.2,20.8,7.0,83,3048.27
SHP-121205,2025-01-19 00:00:00,NE-1,MW-2,Flatbed,3985.4,26.4,23.3,7.0,202,2795.7
SHP-118182,2024-11-25 00:00:00,NE-1,WC-2,Small Straight,898.1,10.9,47.9,9.0,128,1245.33
SHP-114897,2024-09-27 00:00:00,NE-2,MW-1,Cargo Van,221.6,1.5,16.4,3.0,229,353.22
SHP-110092,2024-07-01 00:00:00,MW-1,NE-2,Flatbed,2958.1,17.0,44.7,9.0,271,1754.24
SHP-109210,2024-06-15 00:00:00,SC-2,SE-1,Small Straight,2461.8,21.3,21.2,4.0,144,999.92
SHP-112674,2024-08-19 00:00:00,SE-2,MW-1,Large Straight,1699.3,12.4,18.8,7.0,237,1635.76
SHP-125690,2025-04-11 00:00:00,SC-1,NE-2,Large Straight,1476.8,11.5,2.3,1.0,212,2925.39
SHP-121793,2025-01-30 00:00:00,SC-1,MW-1,Cargo Van,423.1,4.8,19.5,6.0,318,296.52
SHP-121634,2025-01-27 00:00:00,SE-1,MW-1,Small Straight,661.1,4.9,38.9,9.0,293,534.99
SHP-118095,2024-11-23 00:00:00,MW-2,SE-1,Cargo Van,781.4,4.5,6.7,2.0,173,887.86
SHP-105334,2024-04-05 00:00:00,CN-1,SE-2,Small Straight,971.3,9.8,2.4,2.0,40,645.9665321652092
SHP-100138,2024-01-03 00:00:00,SE-3,NE-1,Small Straight,1165.7,5.4,14.5,4.0,99,640.39
SHP-101393,2024-01-26 00:00:00,MW-2,WC-3,Small Straight,1025.1,8.5,13.0,11.0,87,714.56
