shipment_id,shipment_date,origin_region,destination_region,equipment_type,weight_lbs,cubic_feet,lead_time_hours,num_carrier_bids,lane_volume,winning_bid_price
SHP-102209,2024-02-09 00:00:00,SC-2,WC-1,Large Straight,1332.6,11.1,14.8,4.0,120,1500.22
SHP-112379,2024-08-13 00:00:00,SC-2,MW-1,Sprinter Van,183.9,1.4,13.1,6.0,193,247.96
SHP-104483,2024-03-21 00:00:00,MW-3,WC-1,Tractor Trailer,1797.2,11.1,54.0,8.0,52,1834.14
SHP-117461,2024-11-12 00:00:00,SE-1,MW-1,Large Straight,4704.1,39.3,5.1,2.0,293,4977.15
SHP-107728,2024-05-18 00:00:00,SC-2,SW-2,Large Straight,690.0,5.1,3.3,3.0,55,1280.83
SHP-121618,2025-01-27 00:00:00,NE-1,MW-1,Tractor Trailer,8668.9,79.3,17.2,4.0,399,4933.06
SHP-117228,2024-11-08 00:00:00,MW-2,SW-1,Tractor Trailer,12217.9,127.0,6.8,2.0,117,13889.12
SHP-115037,2024-09-30 00:00:00,MW-1,NE-3,Sprinter Van,189.0,1.0,46.3,9.0,159,296.11
SHP-101765,2024-02-01 00:00:00,SE-2,WC-1,Sprinter Van,239.1,1.6,40.9,5.0,112,513.34
SHP-122776,2025-02-17 00:00:00,MW-2,SE-2,Sprinter Van,439.5,4.4,13.8,5.0,147,501.03
SHP-129265,2025-06-15 00:00:00,NE-1,NW-1,Sprinter Van,475.7,3.4,17.6,3.0,55,1242.65
SHP-101643,2024-01-30 00:00:00,SW-1,MW-2,Small Straight,957.7,5.9,5.2,1.0,127,1121.66
SHP-123906,2025-03-11 00:00:00,MW-2,SE-2,Small Straight,2166.8,20.0,18.7,3.0,147,1033.01
SHP-104171,2024-03-16 00:00:00,CN-2,SE-3,Sprinter Van,258.2,2.6,23.4,7.0,21,627.41
SHP-121740,2025-01-29 00:00:00,NE-1,WC-1,Small Straight,843.3,8.8,16.4,7.0,225,1268.42
SHP-120321,2025-01-03 00:00:00,MW-2,CN-1,Cargo Van,345.4,3.4,39.6,5.0,64,232.3
SHP-410041,2024-10-15 08:00:00,MW-2,WC-1,Small Straight,2297.3,28.2,45.2,4.0,228,1662.34
SHP-102969,2024-02-23 00:00:00,MW-2,SE-2,Cargo Van,551.5,4.0,4.2,1.0,147,664.27
SHP-107607,2024-05-16 00:00:00,SW-1,SE-1,Small Straight,1649.8,17.3,34.8,5.0,121,1032.08
SHP-128062,2025-05-24 00:00:00,MW-2,SE-1,Large Straight,863.1,8.8,36.7,4.0,173,1102.33
SHP-122489,2025-02-11 00:00:00,SC-2,MW-2,Reefer,2643.2,20.4,33.4,4.0,109,1948.39
SHP-127630,2025-05-16 00:00:00,NE-2,NE-1,Large Straight,2642.8,24.8,21.4,5.0,233,772.8
SHP-105778,2024-04-13 00:00:00,SC-1,SE-2,Sprinter Van,59.2,1.0,4.5,3.0,177,380.44
SHP-100044,2024-01-01 00:00:00,SE-1,MW-3,Tractor Trailer,3099.4,20.8,5.6,1.0,75,3495.19
SHP-100527,2024-01-10 00:00:00,SE-1,SE-3,Cargo Van,530.1,4.8,4.3,2.0,100,262.81
SHP-124161,2025-03-15 00:00:00,CN-1,WC-1,Small Straight,1122.2,7.9,22.3,4.0,46,950.16
SHP-120083,2024-12-29 00:00:00,WC-3,SE-2,Large Straight,1493.0,13.3,3.0,2.0,61,4920.99
SHP-120969,2025-01-15 00:00:00,MW-2,WC-2,Flatbed,1521.3,12.0,31.4,6.0,96,1600.94
SHP-101687,2024-01-31 00:00:00,MW-1,WC-1,Small Straight,714.6,8.8,58.9,7.0,247,625.29
SHP-106420,2024-04-25 00:00:00,CN-2,MW-3,Small Straight,1484.3,9.3,11.3,3.0,8,845.3
SHP-102354,2024-02-12 00:00:00,WC-1,MW-1,Small Straight,860.3,11.0,22.7,3.0,250,963.02
SHP-129595,2025-06-21 00:00:00,SE-3,NE-1,Large Straight,722.9,4.9,15.7,4.0,99,829.92
SHP-121562,2025-01-25 00:00:00,MW-1,SC-1,Tractor Trailer,5081.9,50.9,11.6,2.0,372,4128.91
SHP-120078,2024-12-29 00:00:00,WC-3,SE-1,Sprinter Van,209.4,1.6,70.6,6.0,91,928.34
SHP-106418,2024-04-25 00:00:00,WC-2,SC-1,Small Straight,2318.1,23.9,21.9,2.0,117,1726.64
SHP-104098,2024-03-15 00:00:00,SE-1,SC-1,Cargo Van,378.1,2.8,8.8,6.0,220,312.17
SHP-124931,2025-03-29 00:00:00,WC-2,MW-2,Cargo Van,418.2,3.6,4.8,2.0,78,951.29
SHP-108717,2024-06-06 00:00:00,WC-1,NE-1,Tractor Trailer,5475.4,48.1,65.9,9.0,198,5329.58
SHP-126514,2025-04-25 00:00:00,NE-2,NE-1,Large Straight,1815.6,12.9,12.3,7.0,233,3542.111614517493
SHP-121398,2025-01-23 00:00:00,SC-1,CN-1,Large Straight,1119.3,10.1,29.7,5.0,69,1173.25
SHP-113474,2024-09-02 00:00:00,MW-1,WC-1,Sprinter Van,487.7,8.8,23.4,3.0,247,674.05
SHP-129274,2025-06-15 00:00:00,NE-2,WC-1,Sprinter Van,1073.9,8.2,2.7,1.0,112,2443.45
SHP-117941,2024-11-21 00:00:00,MW-1,NW-1,Small Straight,1114.8,9.0,2.1,4.0,73,1926.83
SHP-121584,2025-01-26 00:00:00,NE-2,SC-2,Reefer,4176.1,23.5,50.4,8.0,126,3969.68
SHP-123109,2025-02-24 00:00:00,SE-3,SE-2,Sprinter Van,396.4,1.3,24.3,9.0,53,147.99
SHP-115709,2024-10-12 00:00:00,MW-2,SC-1,Tractor Trailer,8102.2,44.0,8.1,4.0,227,7628.25
SHP-110954,2024-07-16 00:00:00,SC-1,NE-2,Reefer,1220.6,4.7,17.3,4.0,212,2379.18
SHP-119495,2024-12-19 00:00:00,SE-1,WC-2,Tractor Trailer,8303.7,83.2,20.3,7.0,108,11984.73
SHP-116563,2024-10-27 00:00:00,MW-2,SC-2,Small Straight,1226.9,11.9,17.7,5.0,139,903.47
SHP-125848,2025-04-14 00:00:00,CN-1,MW-2,Cargo Van,438.3,4.1,7.7,1.0,59,510.88
SHP-119932,2024-12-27 00:00:00,SE-1,MW-1,Large Straight,1587.0,14.9,9.0,6.0,293,1931.83
SHP-360015,2024-05-20 00:00:00,SE-2,SW-1,Sprinter Van,-500.0,-10.0,0.01,-1.0,16,1173.43
SHP-101147,2024-01-22 00:00:00,SW-2,MW-1,Small Straight,2012.1,13.7,7.4,4.0,100,1156.52
SHP-120027,2024-12-28 00:00:00,NE-1,SE-1,Cargo Van,183.5,1.0,5.9,5.0,262,616.92
SHP-109672,2024-06-23 00:00:00,MW-1,NE-1,Small Straight,1096.0,7.8,6.5,1.0,420,1077.86
SHP-113589,2024-09-04 00:00:00,SE-1,MW-3,Sprinter Van,442.7,2.8,13.7,14.0,75,287.65
SHP-112213,2024-08-10 00:00:00,CN-1,WC-1,Cargo Van,497.3,4.5,7.9,2.0,46,589.42
SHP-111757,2024-08-01 00:00:00,SC-1,NE-1,Sprinter Van,871.4,8.6,15.6,4.0,274,716.49
SHP-108375,2024-05-30 00:00:00,MW-1,SE-1,Cargo Van,313.1,2.3,15.8,2.0,348,368.36
SHP-117181,2024-11-07 00:00:00,SW-2,WC-1,Small Straight,2700.1,26.6,8.7,5.0,44,7373.581186108812
SHP-128902,2025-06-09 00:00:00,MW-1,MW-2,Small Straight,2039.9,13.8,5.3,4.0,321,723.22
SHP-103563,2024-03-05 00:00:00,MW-1,SC-2,Cargo Van,153.6,1.3,32.7,9.0,225,200.09
SHP-124965,2025-03-30 00:00:00,WC-1,WC-2,Cargo Van,415.2,2.9,31.0,7.0,87,177.8
SHP-120301,2025-01-02 00:00:00,SE-2,WC-3,Reefer,1992.7,15.2,21.2,7.0,55,3590.76
SHP-127567,2025-05-15 00:00:00,SW-1,WC-2,Small Straight,1111.95,11.9,6.9,2.0,63,986.89
SHP-121367,2025-01-22 00:00:00,WC-3,SC-1,Small Straight,1160.6,11.3,7.0,2.0,83,1048.28
SHP-107624,2024-05-16 00:00:00,MW-2,NE-1,Tractor Trailer,3125.7,31.1,7.5,1.0,216,3963.03
SHP-111324,2024-07-23 00:00:00,NW-1,MW-1,Sprinter Van,576.1,4.5,13.5,2.0,64,768.49
SHP-122112,2025-02-05 00:00:00,MW-1,MW-2,Large Straight,1523.8,8.1,14.4,3.0,321,449.89
SHP-114838,2024-09-26 00:00:00,NE-3,SC-2,Small Straight,904.8,6.7,5.4,2.0,67,1671.44
SHP-113378,2024-08-31 00:00:00,SW-1,MW-3,Reefer,3342.9,23.6,2.2,3.0,45,7105.09
SHP-123298,2025-02-27 00:00:00,SE-1,CN-1,Large Straight,477.8,4.4,16.4,5.0,61,903.72
SHP-108260,2024-05-28 00:00:00,NE-1,SW-2,Small Straight,1370.7,14.0,6.6,3.0,81,1753.0
SHP-104880,2024-03-28 00:00:00,SE-1,MW-1,Large Straight,2137.3,15.0,68.9,8.0,293,1243.52
SHP-111886,2024-08-03 00:00:00,SE-1,SE-2,Tractor Trailer,3345.5,26.9,64.3,9.0,171,986.62
SHP-129986,2025-06-29 00:00:00,SW-1,SC-2,Small Straight,547.1,5.0,3.7,1.0,106,840.38
SHP-103143,2024-02-26 00:00:00,MW-2,WC-1,Large Straight,1123.4,8.8,16.3,4.0,157,1334.77
SHP-109462,2024-06-20 00:00:00,WC-2,SE-2,Cargo Van,282.2,2.4,58.9,9.0,82,482.85
SHP-100402,2024-01-08 00:00:00,MW-2,SE-3,Sprinter Van,100.4,1.0,3.7,3.0,79,527.62
SHP-126640,2025-04-27 00:00:00,MW-2,MW-3,Sprinter Van,272.2,3.2,12.8,4.0,53,75.4337171298051
SHP-126048,2025-04-18 00:00:00,SE-1,MW-1,Small Straight,1811.6,14.1,2.3,4.0,293,1611.23
SHP-126412,2025-04-24 00:00:00,CN-2,CN-1,Sprinter Van,280.2,2.7,71.9,5.0,7,158.56
SHP-107338,2024-05-11 00:00:00,SW-2,WC-3,Sprinter Van,1713.6,16.7,35.1,13.0,27,577.6
SHP-123490,2025-03-03 00:00:00,WC-2,SE-1,Flatbed,805.6,4.1,35.2,8.0,109,1614.82
SHP-115129,2024-10-02 00:00:00,SE-3,SE-2,Large Straight,1798.3,11.3,16.0,4.0,53,767.07
SHP-410023,2024-10-15 08:00:00,MW-2,WC-1,Sprinter Van,7278.0,56.3,45.8,1.0,139,483.27
SHP-121982,2025-02-02 00:00:00,SW-1,SC-2,Sprinter Van,66.4,1.3,20.8,3.0,106,242.8
SHP-116340,2024-10-23 00:00:00,NE-1,NE-2,Small Straight,1307.0,8.2,2.8,3.0,196,770.99
SHP-121008,2025-01-16 00:00:00,NE-1,SE-1,Small Straight,1243.3,8.8,3.0,1.0,262,1002.97
SHP-105125,2024-04-01 00:00:00,SW-1,MW-3,Flatbed,1346.7,7.9,19.2,5.0,45,1501.89
SHP-112633,2024-08-18 00:00:00,MW-2,SE-1,Cargo Van,444.4,4.2,41.1,10.0,173,369.15
SHP-119678,2024-12-22 00:00:00,NE-1,WC-1,Sprinter Van,310.8,1.9,5.9,5.0,225,1559.35
SHP-118934,2024-12-09 00:00:00,SE-1,NE-3,Tractor Trailer,5265.6,38.6,71.5,3.0,115,3218.57
SHP-108458,2024-06-01 00:00:00,NW-1,CN-1,Flatbed,3713.5,17.7,19.2,6.0,13,2811.03
SHP-125829,2025-04-13 00:00:00,SE-1,SC-1,Flatbed,4606.8,44.8,5.3,2.0,220,4231.29
SHP-127149,2025-05-07 00:00:00,MW-2,WC-3,Large Straight,582.1,4.8,41.9,12.0,87,983.22
SHP-105220,2024-04-03 00:00:00,SE-2,NE-1,Small Straight,989.6,9.0,6.0,3.0,180,940.97
SHP-128885,2025-06-08 00:00:00,NE-1,WC-2,Tractor Trailer,2299.5,21.5,12.1,4.0,128,6271.28
SHP-116215,2024-10-21 00:00:00,SW-2,MW-2,Small Straight,1961.0,17.4,67.5,6.0,41,1074.54
SHP-115985,2024-10-17 00:00:00,SE-2,MW-1,Sprinter Van,800.4,7.3,6.7,1.0,237,1059.35
SHP-100860,2024-01-16 00:00:00,WC-3,SE-3,Sprinter Van,561.0,3.7,18.3,7.0,20,803.24
SHP-114932,2024-09-28 00:00:00,MW-2,WC-1,Small Straight,2311.4,20.8,49.7,7.0,157,1625.84
SHP-107817,2024-05-20 00:00:00,SC-2,NE-3,Tractor Trailer,3261.5,25.4,31.2,7.0,77,2926.64
SHP-109859,2024-06-26 00:00:00,NE-2,SC-2,Cargo Van,419.7,4.4,21.0,2.0,126,684.06
SHP-116173,2024-10-20 00:00:00,SC-2,SC-1,Small Straight,1111.95,42.6,22.3,4.0,138,1172.65
SHP-127111,2025-05-06 00:00:00,CN-1,SC-1,Large Straight,1632.3,15.2,15.3,4.0,58,2068.63
SHP-118343,2024-11-28 00:00:00,WC-3,SE-1,Cargo Van,412.4,3.9,11.3,1.0,91,1103.28
SHP-123029,2025-02-22 00:00:00,NE-2,MW-3,Cargo Van,269.1,2.3,19.9,8.0,56,351.9
SHP-123312,2025-02-27 00:00:00,NE-2,SW-2,Large Straight,2034.0,12.9,16.5,4.0,53,2558.82
SHP-109217,2024-06-15 00:00:00,SC-2,WC-1,Flatbed,2110.7,9.3,45.0,6.0,120,2505.79
SHP-108099,2024-05-25 00:00:00,MW-3,SC-1,Large Straight,3178.6,37.8,23.9,4.0,70,1633.56
SHP-112534,2024-08-16 00:00:00,NE-2,MW-1,Large Straight,648.2,6.2,3.6,3.0,229,1612.13
SHP-128861,2025-06-08 00:00:00,NE-1,SC-1,Large Straight,1654.7,15.0,34.0,14.0,274,1368.7
SHP-100107,2024-01-03 00:00:00,WC-2,NE-3,Sprinter Van,402.0,3.3,13.7,4.0,55,543.75
SHP-104648,2024-03-24 00:00:00,SC-1,NE-1,Small Straight,1564.0,13.8,62.4,8.0,274,1418.44
SHP-128833,2025-06-07 00:00:00,MW-2,SE-1,Cargo Van,505.7,4.3,60.0,8.0,173,517.52
SHP-117993,2024-11-22 00:00:00,MW-2,WC-2,Tractor Trailer,9816.9,8.8,10.8,2.0,96,11751.27
SHP-105742,2024-04-13 00:00:00,SC-1,SE-1,Flatbed,1452.8,10.8,4.8,1.0,207,3188.01
SHP-119560,2024-12-20 00:00:00,SE-3,MW-1,Sprinter Van,1349.6,11.3,4.0,3.0,127,1329.7
SHP-118179,2024-11-25 00:00:00,SE-2,MW-1,Reefer,785.9,5.6,12.5,3.0,237,1991.34
SHP-113394,2024-08-31 00:00:00,NE-1,SE-2,Sprinter Van,646.1,6.4,13.6,9.0,197,624.05
SHP-107792,2024-05-19 00:00:00,MW-1,SE-3,Sprinter Van,533.0,4.5,44.0,8.0,144,563.53
SHP-108352,2024-05-30 00:00:00,SC-1,MW-2,Sprinter Van,199.2,2.3,13.8,6.0,181,258.95
SHP-106734,2024-04-30 00:00:00,NE-2,WC-1,Reefer,2527.1,15.0,21.7,5.0,112,5364.75
SHP-123188,2025-02-25 00:00:00,NE-1,NE-2,Sprinter Van,653.7,7.0,48.5,8.0,196,162.42
SHP-104882,2024-03-28 00:00:00,SC-1,MW-1,Sprinter Van,372.7,2.2,41.9,13.0,318,263.52
SHP-125367,2025-04-06 00:00:00,SE-2,SW-2,Sprinter Van,216.4,1.4,10.6,9.0,49,500.81
SHP-104925,2024-03-29 00:00:00,SE-1,SE-2,Sprinter Van,841.2,9.6,11.3,5.0,171,395.94
SHP-111336,2024-07-24 00:00:00,SE-2,SC-2,Sprinter Van,228.4,2.0,6.2,1.0,104,308.36
SHP-103597,2024-03-06 00:00:00,MW-2,SC-1,Small Straight,1201.1,6.8,6.1,3.0,227,886.04
SHP-127334,2025-05-10 00:00:00,SE-1,SC-1,Tractor Trailer,4858.2,29.9,23.5,4.0,220,3428.91
SHP-125954,2025-04-16 00:00:00,SE-2,NE-2,Large Straight,1238.7,11.0,13.7,5.0,109,295.02804424316145
SHP-101316,2024-01-24 00:00:00,MW-2,NE-2,Small Straight,1602.8,12.0,46.7,4.0,154,820.92
SHP-113843,2024-09-08 00:00:00,NE-2,MW-1,Flatbed,2403.2,27.3,11.2,5.0,229,2701.31
SHP-104463,2024-03-21 00:00:00,NE-2,SE-2,Small Straight,1476.3,14.5,5.5,2.0,102,1104.02
SHP-115632,2024-10-11 00:00:00,CN-1,MW-1,Small Straight,1356.9,12.0,4.2,2.0,95,1387.41
SHP-104065,2024-03-14 00:00:00,NE-2,SE-2,Small Straight,551.1,4.9,7.4,1.0,102,691.12
SHP-105131,2024-04-01 00:00:00,MW-2,CN-2,Tractor Trailer,4422.1,28.0,4.5,1.0,38,3524.3
SHP-124909,2025-03-28 00:00:00,SE-1,CN-1,Small Straight,554.1,6.9,16.8,3.0,61,396.6209544828935
SHP-104861,2024-03-28 00:00:00,SC-1,NE-2,Flatbed,3523.4,8.8,9.5,3.0,212,3928.53
SHP-102049,2024-02-06 00:00:00,NE-1,WC-1,Cargo Van,430.4,3.4,7.1,1.0,225,946.19
SHP-101381,2024-01-26 00:00:00,MW-1,NE-2,Tractor Trailer,7594.6,23.7,18.3,4.0,271,4496.23
SHP-122779,2025-02-17 00:00:00,WC-1,NE-1,Cargo Van,323.0,2.5,20.1,5.0,198,582.01
SHP-125455,2025-04-07 00:00:00,NE-1,WC-3,Large Straight,982.0,7.4,4.4,2.0,110,2739.3
SHP-108708,2024-06-05 00:00:00,NE-1,SE-3,Flatbed,3208.3,5.2,15.7,8.0,95,1892.0
SHP-118038,2024-11-22 00:00:00,WC-2,SW-2,Tractor Trailer,6544.8,55.1,14.4,2.0,34,5516.4
SHP-122303,2025-02-08 00:00:00,WC-2,NE-1,Sprinter Van,421.8,5.0,4.0,1.0,117,1405.68
SHP-107411,2024-05-13 00:00:00,MW-1,SE-2,Small Straight,3346.4,28.9,56.1,9.0,231,1173.08
SHP-114014,2024-09-11 00:00:00,SE-1,SE-3,Cargo Van,72.8,1.0,13.9,4.0,100,140.86
SHP-125372,2025-04-06 00:00:00,MW-1,SC-2,Large Straight,1596.0,7.6,22.8,2.0,225,1371.77
SHP-111640,2024-07-30 00:00:00,CN-2,WC-1,Tractor Trailer,2828.5,14.6,31.7,12.0,28,1513.83
SHP-114846,2024-09-26 00:00:00,SE-3,MW-1,Tractor Trailer,4936.4,55.4,11.0,6.0,127,3795.01
SHP-122980,2025-02-21 00:00:00,WC-2,SC-2,Cargo Van,443.1,3.4,21.3,4.0,65,2125.1664976936263
SHP-100098,2024-01-02 00:00:00,NE-1,MW-1,Cargo Van,550.4,5.3,49.0,6.0,399,322.33
SHP-113989,2024-09-10 00:00:00,NE-2,CN-2,Sprinter Van,143.0,1.3,9.0,4.0,32,378.74
SHP-110428,2024-07-07 00:00:00,NE-2,MW-1,Sprinter Van,295.4,2.6,13.0,7.0,229,451.83
SHP-108777,2024-06-07 00:00:00,SE-1,MW-2,Tractor Trailer,4440.0,25.4,19.2,4.0,176,3249.75
SHP-126991,2025-05-04 00:00:00,NE-1,MW-1,Small Straight,1004.3,8.8,56.5,6.0,399,637.7
SHP-117958,2024-11-21 00:00:00,NE-1,MW-2,Cargo Van,725.9,5.8,14.9,7.0,202,568.45
SHP-103159,2024-02-26 00:00:00,SE-2,NE-2,Tractor Trailer,8325.9,51.3,13.7,1.0,109,7753.21
SHP-120924,2025-01-14 00:00:00,SC-2,SW-1,Flatbed,5559.5,35.6,13.3,4.0,87,2714.69
SHP-118434,2024-11-30 00:00:00,WC-2,MW-1,Small Straight,1507.4,11.9,21.6,8.0,149,1454.51
SHP-104477,2024-03-21 00:00:00,SE-3,NE-1,Flatbed,3652.2,28.8,27.8,10.0,99,1330.33
SHP-126174,2025-04-20 00:00:00,MW-1,SW-1,Small Straight,2469.9,16.6,20.4,1.0,199,1576.54
SHP-124437,2025-03-20 00:00:00,SW-1,NW-1,Flatbed,4709.6,38.9,23.5,4.0,13,3841.47
SHP-126550,2025-04-26 00:00:00,WC-3,SW-1,Cargo Van,275.1,1.7,4.0,2.0,44,639.67
SHP-107287,2024-05-10 00:00:00,SE-2,NE-1,Tractor Trailer,17749.9,202.0,68.7,5.0,180,7000.61
SHP-118857,2024-12-07 00:00:00,CN-1,SE-1,Large Straight,1111.95,10.2,5.6,1.0,65,2975.73
SHP-117652,2024-11-16 00:00:00,MW-3,SE-1,Tractor Trailer,1695.1,15.1,3.4,2.0,64,4591.89
SHP-107359,2024-05-12 00:00:00,SC-1,MW-1,Small Straight,1684.7,13.1,8.5,8.0,318,1035.5
SHP-113350,2024-08-31 00:00:00,SC-2,SE-2,Cargo Van,437.0,3.0,19.6,4.0,115,314.35
SHP-101508,2024-01-28 00:00:00,SW-1,NE-1,Flatbed,8154.5,77.2,18.1,5.0,130,7566.61
SHP-115877,2024-10-15 00:00:00,NE-1,NW-1,Large Straight,2754.8,19.7,36.6,7.0,55,3337.35
SHP-125592,2025-04-10 00:00:00,WC-1,MW-1,Large Straight,969.0,8.4,3.8,4.0,250,2411.49
SHP-111924,2024-08-04 00:00:00,SE-2,CN-1,Sprinter Van,379.7,3.5,9.3,4.0,41,1076.51
SHP-105552,2024-04-09 00:00:00,SC-2,NE-1,Small Straight,661.6,4.0,22.2,1.0,179,909.31
SHP-121233,2025-01-19 00:00:00,SC-1,MW-1,Small Straight,1788.4,15.5,4.7,2.0,318,1471.21
SHP-123558,2025-03-04 00:00:00,MW-1,MW-2,Reefer,1253.3,9.9,18.9,6.0,321,750.25
SHP-116303,2024-10-23 00:00:00,SE-3,WC-2,Flatbed,2473.7,20.1,37.9,17.0,42,2700.46
SHP-119699,2024-12-22 00:00:00,SW-1,SE-1,Cargo Van,591.6,5.3,60.7,9.0,121,593.87
SHP-100849,2024-01-16 00:00:00,SW-1,SC-1,Cargo Van,376.4,4.3,20.8,3.0,145,65.68891092918577
SHP-121392,2025-01-22 00:00:00,SC-1,WC-1,Small Straight,1022.9,7.9,7.4,2.0,193,1177.13
SHP-129969,2025-06-29 00:00:00,SE-1,MW-2,Sprinter Van,504.0,4.0,12.4,4.0,176,571.08
SHP-106337,2024-04-23 00:00:00,NE-3,SC-1,Flatbed,8250.1,8.8,6.9,3.0,111,8763.17
SHP-128556,2025-06-02 00:00:00,MW-2,NE-1,Cargo Van,501.6,6.3,13.4,2.0,216,396.91
SHP-120745,2025-01-11 00:00:00,CN-1,SC-1,Sprinter Van,468.5,4.6,40.5,6.0,58,607.61
SHP-123709,2025-03-07 00:00:00,SE-1,SC-1,Sprinter Van,66.9,1.0,21.2,5.0,220,326.68
SHP-110207,2024-07-03 00:00:00,NE-3,SW-1,Large Straight,684.6,7.3,8.4,4.0,56,1493.18
SHP-100538,2024-01-10 00:00:00,MW-1,SW-1,Small Straight,995.2,8.8,6.2,1.0,199,1040.56
SHP-101889,2024-02-03 00:00:00,CN-2,MW-1,Flatbed,1295.4,12.5,12.9,2.0,53,917.04
SHP-127327,2025-05-10 00:00:00,SC-1,SW-1,Large Straight,945.9,9.2,6.7,4.0,152,868.13
SHP-107318,2024-05-11 00:00:00,MW-1,MW-2,Large Straight,1261.1,10.4,62.2,7.0,321,464.77
SHP-105391,2024-04-06 00:00:00,MW-3,SE-3,Cargo Van,1222.2,12.0,33.4,8.0,17,628.91
SHP-120194,2025-01-01 00:00:00,MW-1,SC-2,Small Straight,1207.2,10.8,11.0,7.0,225,770.86
SHP-410026,2024-10-15 08:00:00,MW-2,WC-1,Large Straight,3818.5,12.4,32.4,6.0,187,958.23
SHP-126959,2025-05-03 00:00:00,SE-1,MW-2,Cargo Van,499.9,3.6,20.3,8.0,176,468.67
SHP-114170,2024-09-14 00:00:00,WC-3,SE-2,Flatbed,3234.3,34.6,49.0,4.0,61,4631.7
SHP-129148,2025-06-13 00:00:00,MW-2,SC-1,Small Straight,904.3,6.3,7.0,2.0,227,889.22
SHP-116622,2024-10-28 00:00:00,MW-1,WC-2,Cargo Van,841.6,7.8,2.8,1.0,177,1374.41
SHP-116785,2024-10-31 00:00:00,MW-3,CN-1,Small Straight,4409.2,27.6,13.7,3.0,13,763.4520897497107
SHP-129420,2025-06-18 00:00:00,SW-2,SE-1,Small Straight,1290.3,9.9,2.4,3.0,61,1679.58
SHP-101139,2024-01-21 00:00:00,SW-1,NE-2,Sprinter Van,931.9,5.5,23.9,6.0,100,996.12
SHP-127344,2025-05-10 00:00:00,SW-1,NE-1,Small Straight,1027.6,7.6,16.3,4.0,130,1361.15
SHP-108221,2024-05-27 00:00:00,NE-3,SW-1,Cargo Van,513.8,5.5,5.5,2.0,56,985.36
SHP-103590,2024-03-05 00:00:00,NW-1,SC-2,Sprinter Van,537.6,3.7,4.2,3.0,27,1109.0
SHP-108507,2024-06-02 00:00:00,SW-1,WC-2,Tractor Trailer,2750.2,34.0,66.5,4.0,63,2093.65
SHP-117465,2024-11-12 00:00:00,SW-1,WC-2,Sprinter Van,512.2,3.5,33.1,4.0,63,487.26
SHP-110974,2024-07-17 00:00:00,WC-2,SC-1,Tractor Trailer,14962.1,158.5,20.9,4.0,117,11756.72
SHP-103839,2024-03-10 00:00:00,WC-1,NE-2,Small Straight,2262.1,21.7,6.0,2.0,131,3638.03
SHP-121314,2025-01-21 00:00:00,SW-1,WC-1,Sprinter Van,327.6,2.9,49.1,10.0,109,194.85
SHP-108091,2024-05-25 00:00:00,MW-1,WC-1,Small Straight,504.9,2.9,7.1,2.0,247,432.4477955154019
SHP-102173,2024-02-08 00:00:00,SC-1,WC-1,Small Straight,1914.6,12.3,23.6,6.0,193,1337.57
SHP-106115,2024-04-19 00:00:00,WC-1,CN-2,Cargo Van,396.4,2.5,4.0,1.0,30,579.64
SHP-113929,2024-09-09 00:00:00,SW-1,WC-1,Reefer,1578.9,11.4,13.8,6.0,109,1447.35
SHP-109569,2024-06-22 00:00:00,SC-1,SC-2,Small Straight,805.0,6.4,22.5,5.0,168,439.25
SHP-124470,2025-03-21 00:00:00,SE-3,SE-1,Tractor Trailer,4813.2,26.6,10.5,5.0,87,1653.74
SHP-119550,2024-12-20 00:00:00,SW-1,WC-1,Reefer,788.4,7.1,23.3,6.0,109,1344.7
SHP-109087,2024-06-13 00:00:00,CN-1,CN-2,Sprinter Van,366.9,2.1,67.6,7.0,20,174.27
SHP-102585,2024-02-16 00:00:00,SW-1,NW-1,Flatbed,2867.7,19.8,4.3,1.0,13,4198.7
SHP-108526,2024-06-02 00:00:00,MW-1,NE-2,Large Straight,305.5,4.2,23.0,7.0,271,758.03
SHP-106032,2024-04-18 00:00:00,WC-3,SE-1,Sprinter Van,79.3,1.0,3.7,4.0,91,892.2
SHP-117229,2024-11-08 00:00:00,NE-1,SE-2,Sprinter Van,1111.95,10.8,5.9,5.0,197,1098.08
SHP-104379,2024-03-20 00:00:00,MW-2,WC-1,Sprinter Van,325.2,2.5,9.3,10.0,157,542.8
SHP-122768,2025-02-17 00:00:00,MW-2,SW-2,Sprinter Van,589.1,6.1,41.9,8.0,60,127.88627815602008
SHP-102277,2024-02-10 00:00:00,MW-2,NE-2,Flatbed,3147.5,24.8,12.9,5.0,154,2016.72
SHP-106090,2024-04-19 00:00:00,MW-1,WC-2,Large Straight,1532.6,8.8,43.6,11.0,177,1201.52
SHP-122757,2025-02-16 00:00:00,CN-1,NE-3,Small Straight,3198.4,21.4,16.2,5.0,35,1047.2
SHP-112748,2024-08-20 00:00:00,NE-3,MW-1,Large Straight,967.5,9.2,8.4,8.0,155,961.8
SHP-121071,2025-01-17 00:00:00,SE-1,SW-1,Flatbed,2902.8,31.9,9.5,1.0,122,2619.03
SHP-101964,2024-02-04 00:00:00,MW-3,NW-1,Small Straight,908.6,8.2,18.9,7.0,16,1038.31
SHP-113711,2024-09-06 00:00:00,NE-2,NE-1,Large Straight,3497.9,23.7,3.7,4.0,233,1284.26
